"","X","whsd","sd1","hv204","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv216","hv225","hv227","hv237","hv243a","hml1","Annual_Precipitation_2015","Aridity_2015","Day_Land_Surface_Temp_2015","Diurl_Temperature_Range_2015","Enhanced_Vegetation_Index_2015","Global_Human_Footprint","Growing_Season_Length","Irrigation","Land_Surface_Temperature_2015","ITN_Coverage_2015","Mean_Temperature_2015","Nightlights_Composite","Night_Land_Surface_Temp_2015","PET_2015","Proximity_to_tiol_Borders","Proximity_to_Protected_Areas","Proximity_to_Water","Rainfall_2015","Travel_Times_2015","UN_Population_Density_2015","Wet_Days_2015","v025","washhands","smoke"
"8351",39801,"18",0,45,1,1,0,0,0,0,0,3,1,1,1,1,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8352",39811,"-87",0,60,0,0,0,0,1,0,0,1,0,1,1,0,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8353",39812,"-87",0,60,0,0,0,0,1,0,0,1,0,1,1,0,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8354",39817,"23",0,23,1,0,0,0,0,0,0,2,1,1,1,0,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8355",39818,"23",0,23,1,0,0,0,0,0,0,2,1,1,1,0,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8356",39819,"23",0,23,1,0,0,0,0,0,0,2,1,1,1,0,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8357",39820,"23",0,23,1,0,0,0,0,0,0,2,1,1,1,0,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8358",39821,"23",0,23,1,0,0,0,0,0,0,2,1,1,1,0,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8359",39840,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8360",39841,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8361",39842,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8362",39843,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8363",39844,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8364",39845,"73",1,15,0,1,0,0,0,0,0,2,0,1,0,1,1,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,0
"8365",39854,"107",0,996,1,1,1,0,0,0,0,2,0,1,1,1,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8366",39855,"107",0,996,1,1,1,0,0,0,0,2,0,1,1,1,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8367",39856,"107",0,996,1,1,1,0,0,0,0,2,0,1,1,1,2,89.31,28.2,30.39,12.11,3003.1,20.67,11,0,23.64,0.74,21.58,0.03,16.9,3.17,20966.94,65048.53,15599,745.55,38.29,317.17,15.22,"rural",0,1
"8368",39867,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8369",39868,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8370",39869,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8371",39870,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8372",39871,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8373",39872,"6",1,30,0,1,0,0,0,0,0,3,0,1,1,0,3,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8374",39898,"181",0,10,0,1,0,0,0,0,0,1,0,1,1,1,1,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",1,1
"8375",39911,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8376",39912,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8377",39913,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8378",39914,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8379",39915,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8380",39916,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8381",39917,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8382",39918,"78",1,20,0,1,0,0,0,0,0,2,1,1,0,0,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,0
"8383",39933,"-91",0,10,0,1,0,0,0,0,0,1,0,1,0,0,1,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",1,1
"8384",39934,"-91",0,10,0,1,0,0,0,0,0,1,0,1,0,0,1,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",1,1
"8385",39935,"-91",0,10,0,1,0,0,0,0,0,1,0,1,0,0,1,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",1,1
"8386",39937,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8387",39938,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8388",39939,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8389",39940,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8390",39941,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8391",39942,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8392",39943,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8393",39944,"-33",0,996,0,1,0,0,0,0,0,2,1,1,1,1,2,99.45,35.73,24.39,12.88,4250.3,34.27,12,0,18.15,0.63,19.73,0.01,11.92,2.78,2160.54,35924.92,12205.77,1014.7,26.96,414.37,16.97,"rural",0,1
"8394",39951,"89",1,20,0,1,0,0,1,0,0,3,0,1,1,1,4,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8395",39952,"89",1,20,0,1,0,0,1,0,0,3,0,1,1,1,4,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8396",39953,"89",1,20,0,1,0,0,1,0,0,3,0,1,1,1,4,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8397",39954,"120",0,30,0,1,0,0,0,0,0,3,0,1,0,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8398",39957,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8399",39958,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8400",39959,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8401",39960,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8402",39961,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8403",39962,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8404",39963,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8405",39964,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8406",39965,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8407",39966,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8408",39967,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8409",39968,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8410",39969,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8411",39970,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8412",39971,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8413",39972,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8414",39973,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8415",39974,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8416",39975,"10",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8417",39976,"115",0,30,0,1,0,0,0,0,0,3,1,1,1,0,3,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8418",39977,"-59",0,15,0,0,0,0,0,0,0,3,0,1,0,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,0
"8419",40022,"76",1,30,0,0,0,0,0,0,0,4,0,1,1,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8420",40024,"76",1,30,0,0,0,0,0,0,0,4,0,1,1,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8421",40026,"76",1,30,0,0,0,0,0,0,0,4,0,1,1,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8422",40028,"76",1,30,0,0,0,0,0,0,0,4,0,1,1,0,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8423",40035,"148",0,40,1,0,0,0,0,0,0,3,0,1,0,1,1,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8424",40036,"148",0,40,1,0,0,0,0,0,0,3,0,1,0,1,1,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8425",40050,"12",0,20,0,0,0,0,0,0,0,1,0,1,0,1,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8426",40051,"12",0,20,0,0,0,0,0,0,0,1,0,1,0,1,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8427",40052,"12",0,20,0,0,0,0,0,0,0,1,0,1,0,1,2,101.38,35.06,29.08,12.26,3906.4,34.66,11,0,22.38,0.67,19.67,0.01,15.68,2.89,22002.24,36814.89,36178.52,933.7,46.77,479.58,16.53,"rural",0,1
"8428",40060,"-104",1,10,0,1,0,0,0,0,0,1,0,1,0,1,1,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8429",40061,"150",0,20,0,0,0,0,0,0,0,2,0,1,1,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8430",40063,"150",0,20,0,0,0,0,0,0,0,2,0,1,1,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8431",40065,"150",0,20,0,0,0,0,0,0,0,2,0,1,1,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8432",40068,"52",1,50,0,0,0,0,0,0,0,3,0,1,0,0,1,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8433",40070,"52",1,50,0,0,0,0,0,0,0,3,0,1,0,0,1,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8434",40071,"-87",0,15,0,0,0,0,1,0,0,1,1,0,0,1,0,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8435",40099,"-91",0,10,0,1,0,0,1,0,0,3,0,1,1,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8436",40101,"-91",0,10,0,1,0,0,1,0,0,3,0,1,1,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8437",40103,"-91",0,10,0,1,0,0,1,0,0,3,0,1,1,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8438",40105,"-91",0,10,0,1,0,0,1,0,0,3,0,1,1,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8439",40107,"-91",0,10,0,1,0,0,1,0,0,3,0,1,1,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8440",40124,"75",1,10,0,0,0,0,0,0,0,2,0,1,1,1,1,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8441",40125,"75",1,10,0,0,0,0,0,0,0,2,0,1,1,1,1,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8442",40126,"-107",1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8443",40127,"-107",1,10,0,0,0,0,0,0,0,2,0,0,0,0,0,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8444",40135,"-44",0,10,0,0,0,0,0,0,0,1,0,1,0,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8445",40136,"-44",0,10,0,0,0,0,0,0,0,1,0,1,0,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8446",40137,"-44",0,10,0,0,0,0,0,0,0,1,0,1,0,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8447",40138,"-44",0,10,0,0,0,0,0,0,0,1,0,1,0,0,2,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,0
"8448",40147,"-8",0,10,0,1,0,0,0,0,0,1,0,1,0,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8449",40148,"-8",0,10,0,1,0,0,0,0,0,1,0,1,0,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8450",40149,"-8",0,10,0,1,0,0,0,0,0,1,0,1,0,1,3,101.38,35.06,29.26,12.26,3559.5,37.25,11,0,22.78,0.76,19.67,0.67,16.3,2.89,48624.79,51532.2,20659.79,880.67,8.28,838.32,16.53,"rural",0,1
"8451",40158,"159",0,10,1,1,0,0,1,0,0,4,0,1,0,1,4,121.6,41.1,28.58,11.56,3551,27,12,2.98,22.43,0.75,19.91,3.67,16.27,2.96,21214.77,37514.69,25255.29,965,0.71,753.94,15.85,"urban",1,0
"8452",40160,"159",0,10,1,1,0,0,1,0,0,4,0,1,0,1,4,121.6,41.1,28.58,11.56,3551,27,12,2.98,22.43,0.75,19.91,3.67,16.27,2.96,21214.77,37514.69,25255.29,965,0.71,753.94,15.85,"urban",1,0
"8453",40162,"159",0,10,1,1,0,0,1,0,0,4,0,1,0,1,4,121.6,41.1,28.58,11.56,3551,27,12,2.98,22.43,0.75,19.91,3.67,16.27,2.96,21214.77,37514.69,25255.29,965,0.71,753.94,15.85,"urban",1,0
