countrycode,countryname,name_1,name_2,mean_light,sum_light
MWI,Malawi,Dedza,TA Kaphuka,.073569484,54
MWI,Malawi,Dedza,TA Kasumbu,.1519537,105
MWI,Malawi,Dedza,TA Pemba,.050204918,49
MWI,Malawi,Dedza,TA Tambala,0,0
MWI,Malawi,Dowa,Dowa Boma,5.1428571,36
MWI,Malawi,Dowa,Mponela Urban,8.8461542,115
MWI,Malawi,Dowa,SC Chakhaza,.94892168,836
MWI,Malawi,Dowa,SC Kayembe,.34953272,187
MWI,Malawi,Dowa,SC Mkukula,.30537635,142
MWI,Malawi,Dowa,SC Mponela,.81770831,157
MWI,Malawi,Dowa,TA Chiwere,.0094786733,6
MWI,Malawi,Dowa,TA Dzoole,.4212963,182
MWI,Malawi,Dowa,TA Msakambewa,.075471699,40
MWI,Malawi,Karonga,Karonga Town,7.7142859,432
MWI,Malawi,Karonga,Lake Malawi,.0033350009,20
MWI,Malawi,Karonga,Nyipa N. P. - Karonga,0,0
MWI,Malawi,Karonga,SC Mwakaboko,0,0
MWI,Malawi,Karonga,SC Mwirang'ombe,0,0
MWI,Malawi,Karonga,TA Kilupula,0,0
MWI,Malawi,Karonga,TA Kyungu,.33653846,595
MWI,Malawi,Karonga,TA Wasambo,0,0
MWI,Malawi,Kasungu,Kasungu Boma,11.173913,514
MWI,Malawi,Kasungu,Kasungu National Park,0,0
MWI,Malawi,Kasungu,SC Chilowamatambe,.11170213,42
MWI,Malawi,Kasungu,SC Chisikwa,0,0
MWI,Malawi,Kasungu,SC Kawamba,.081606217,63
MWI,Malawi,Kasungu,SC Lukwa,.53012049,176
MWI,Malawi,Kasungu,SC M'nyanja,.069970846,24
MWI,Malawi,Kasungu,SC Njombwa,1.673913,539
MWI,Malawi,Kasungu,SC Simlemba,0,0
MWI,Malawi,Kasungu,TA Chulu,0,0
MWI,Malawi,Kasungu,TA Kaluluma,.15368852,75
MWI,Malawi,Kasungu,TA Kaomba,.7155425,244
MWI,Malawi,Kasungu,TA Kapelula,0,0
MWI,Malawi,Kasungu,TA Mwase,.2290749,52
MWI,Malawi,Kasungu,TA Santhe,.57207209,508
MWI,Malawi,Kasungu,TA Wimbe,.35315645,386
MWI,Malawi,Lilongwe,Lilongwe City,22.606178,11710
MWI,Malawi,Lilongwe,SC Chitekwele,0,0
MWI,Malawi,Lilongwe,SC Mtema,.81862748,167
MWI,Malawi,Lilongwe,SC Njewa,3.3412697,421
MWI,Malawi,Lilongwe,SC Tsabango,3.2317073,265
MWI,Malawi,Lilongwe,TA Chadza,.067114092,30
MWI,Malawi,Lilongwe,TA Chimutu,.40124741,193
MWI,Malawi,Lilongwe,TA Chiseka,0,0
MWI,Malawi,Lilongwe,TA Chitukula,0,0
MWI,Malawi,Lilongwe,TA Kabudula,0,0
MWI,Malawi,Lilongwe,TA Kalolo,0,0
MWI,Malawi,Lilongwe,TA Kalumba,3.4107144,191
MWI,Malawi,Lilongwe,TA Kalumbu,.024489796,6
MWI,Malawi,Lilongwe,TA Khongoni,.30377907,209
MWI,Malawi,Lilongwe,TA Malili,.49202126,185
MWI,Malawi,Lilongwe,TA Mazengera,.028915662,12
MWI,Malawi,Machinga,Lake Chilwa,0,0
MWI,Malawi,Machinga,Lake Chiuta,0,0
MWI,Malawi,Machinga,Liwonda National Park,0,0
MWI,Malawi,Machinga,Liwonde Town,8.227273,362
MWI,Malawi,Machinga,SC Chamba,.1257485,21
MWI,Malawi,Machinga,SC Chikweo,0,0
MWI,Malawi,Machinga,SC Chiwalo,0,0
MWI,Malawi,Machinga,SC Mlomba,0,0
MWI,Malawi,Machinga,SC Mposa,0,0
MWI,Malawi,Machinga,SC Ngokwe,0,0
MWI,Malawi,Machinga,SC Sitola,.050632913,20
MWI,Malawi,Machinga,TA Kawinga,.065062389,73
MWI,Malawi,Machinga,TA Liwonde,.12593985,67
MWI,Malawi,Machinga,TA Nyambi,0,0
MWI,Malawi,Mangochi,Lake Malawi,.10609172,310
MWI,Malawi,Mangochi,Lake Malombe,0,0
MWI,Malawi,Mangochi,Mangochi Town,18.5,259
MWI,Malawi,Mangochi,Monkey Bay Urban,4.2666669,64
MWI,Malawi,Mangochi,SC Chowe,.13552631,103
MWI,Malawi,Mangochi,SC Mbwana Nyambi,0,0
MWI,Malawi,Mangochi,SC Namabvi,0,0
MWI,Malawi,Mangochi,TA Chimwala,0,0
MWI,Malawi,Mangochi,TA Jalasi,.07025411,47
MWI,Malawi,Mangochi,TA Katuli,0,0
MWI,Malawi,Mangochi,TA Makanjila,0,0
MWI,Malawi,Mangochi,TA Mponda,.639548,566
MWI,Malawi,Mangochi,TA Nankumba,.18906942,256
MWI,Malawi,Mchinji,Mchinji Boma,13,117
MWI,Malawi,Mchinji,SC Dambe,.21747573,112
MWI,Malawi,Mchinji,SC Mavwere,.042857144,24
MWI,Malawi,Mchinji,SC Mduwa,.056439944,39
MWI,Malawi,Mchinji,TA Mkanda,.012522361,14
MWI,Malawi,Mchinji,TA Mlonyeni,.33641976,109
MWI,Malawi,Mchinji,TA Zulu,.4742451,267
MWI,Malawi,Mulanje,Mulanje Boma,8.1999998,123
MWI,Malawi,Mulanje,Mulanje Mountain Forest Reserve,.011986301,7
MWI,Malawi,Mulanje,SC Juma,0,0
MWI,Malawi,Mulanje,SC Laston Njema,1.8395061,298
MWI,Malawi,Mulanje,TA Chikumbu,.38202247,68
MWI,Malawi,Mulanje,TA Mabuka,.15139443,76
MWI,Malawi,Mulanje,TA Nkanda,0,0
MWI,Malawi,Mulanje,TA Nthiramanja,.15328467,21
MWI,Malawi,Mwanza,Mwanza Boma,12.333333,185
MWI,Malawi,Mwanza,TA Dambe,0,0
MWI,Malawi,Mwanza,TA Kanduku,.66571426,233
MWI,Malawi,Mwanza,TA Mlauli,0,0
MWI,Malawi,Mwanza,TA Ngozi,0,0
MWI,Malawi,Mwanza,TA Nthache,.98300284,347
MWI,Malawi,Mwanza,TA Symon,1.6746988,834
MWI,Malawi,Mzimba,Mzimba Boma,16.666666,200
MWI,Malawi,Mzimba,Mzuzu City,12.755953,2143
MWI,Malawi,Mzimba,SC Jaravikuba Munthali,.15422885,31
MWI,Malawi,Mzimba,SC Kampingo Sibande,.19327006,224
MWI,Malawi,Mzimba,SC Khosolo Gwaza Jere,.010714286,12
MWI,Malawi,Mzimba,TA Chindi,0,0
MWI,Malawi,Mzimba,TA Mabulabo,.027839644,25
MWI,Malawi,Mzimba,TA M'Mbelwa,.10771471,148
MWI,Malawi,Mzimba,TA Mpherembe,0,0
MWI,Malawi,Mzimba,TA Mtwalo,.15128206,354
MWI,Malawi,Mzimba,TA Mzikubola,.15300231,265
MWI,Malawi,Mzimba,TA Mzukuzuku,.16249999,52
MWI,Malawi,Mzimba,Vwaza Marsh Game Reserve - Mzimba,0,0
MWI,Malawi,Nkhata Bay,Lake Malawi,.020008514,188
MWI,Malawi,Nkhata Bay,SC Fukamalaza,0,0
MWI,Malawi,Nkhata Bay,SC Malanda,.28,56
MWI,Malawi,Nkhata Bay,SC Nyaluwanga,0,0
MWI,Malawi,Nkhata Bay,SC Zilakoma,0,0
MWI,Malawi,Nkhata Bay,TA Fukamapiri,0,0
MWI,Malawi,Nkhata Bay,TA Kabunduli,.0088062622,18
MWI,Malawi,Nkhata Bay,TA Malenga Mzoma,0,0
MWI,Malawi,Nkhata Bay,TA Musisya,0,0
MWI,Malawi,Nkhata Bay,TA Timbiri,0,0
MWI,Malawi,Nkhotakota,Lake Malawi,.016957136,72
MWI,Malawi,Nkhotakota,Nkhotakota Boma,10.8125,173
MWI,Malawi,Nkhotakota,Nkhotakota Game Reserve,0,0
MWI,Malawi,Nkhotakota,SC Kafuzila,0,0
MWI,Malawi,Nkhotakota,SC Mphonde,0,0
MWI,Malawi,Nkhotakota,SC Mwansambo,0,0
MWI,Malawi,Nkhotakota,TA Kanyenda,.76785713,559
MWI,Malawi,Nkhotakota,TA Malenga Chanzi,.39896372,154
MWI,Malawi,Nkhotakota,TA Mwadzama,0,0
MWI,Malawi,Nsanje,Mwabvi Game Reserve,0,0
MWI,Malawi,Nsanje,Nsanje Boma,7.1578946,136
MWI,Malawi,Nsanje,SC Makoka,0,0
MWI,Malawi,Nsanje,SC Mbenje,.27249357,106
MWI,Malawi,Nsanje,TA Chimombo,0,0
MWI,Malawi,Nsanje,TA Malemia,.40571427,71
MWI,Malawi,Nsanje,TA Mlolo,.085714288,36
MWI,Malawi,Nsanje,TA Ndamera,0,0
MWI,Malawi,Nsanje,TA Ngabu,0,0
MWI,Malawi,Nsanje,TA Nyachikadza,0,0
MWI,Malawi,Nsanje,TA Tengani,0,0
MWI,Malawi,Ntcheu,Ntcheu Boma,11.545455,127
MWI,Malawi,Ntcheu,SC Champiti,0,0
MWI,Malawi,Ntcheu,SC Goodson Ganya,0,0
MWI,Malawi,Ntcheu,SC Makwangwala,0,0
MWI,Malawi,Ntcheu,TA Chakhumbira,0,0
MWI,Malawi,Ntcheu,TA Kwataine,.87394959,208
MWI,Malawi,Ntcheu,TA Masasa,0,0
MWI,Malawi,Ntcheu,TA Mpando,0,0
MWI,Malawi,Ntcheu,TA Njolomole,.12040134,36
MWI,Malawi,Ntcheu,TA Phambala,0,0
MWI,Malawi,Ntchisi,Ntchisi Boma,7.3333335,44
MWI,Malawi,Ntchisi,SC Chilooko,.14104596,89
MWI,Malawi,Ntchisi,SC Nthondo,0,0
MWI,Malawi,Ntchisi,TA Chikho,0,0
MWI,Malawi,Ntchisi,TA Kalumo,.15262321,96
MWI,Malawi,Ntchisi,TA Kasakula,0,0
MWI,Malawi,Ntchisi,TA Kasukula,0,0
MWI,Malawi,Phalombe,Lake Chilwa,0,0
MWI,Malawi,Phalombe,TA Mkhumba,0,0
MWI,Malawi,Phalombe,TA Nazombe,0,0
MWI,Malawi,Rumphi,Lake Malawi,0,0
MWI,Malawi,Rumphi,Nyika National Park - Rumphi,0,0
MWI,Malawi,Rumphi,Rumphi Boma,9.333333,140
MWI,Malawi,Rumphi,SC Chapinduka,0,0
MWI,Malawi,Rumphi,SC Kachulu,0,0
MWI,Malawi,Rumphi,SC Mwahenga,0,0
MWI,Malawi,Rumphi,SC Mwalweni,0,0
MWI,Malawi,Rumphi,SC Mwankhunikira,0,0
MWI,Malawi,Rumphi,TA Chikulamayembe,.22659574,213
MWI,Malawi,Rumphi,TA Katumbi,0,0
MWI,Malawi,Rumphi,TA Mwamlowe,0,0
MWI,Malawi,Rumphi,Vwaza Marsh Game Reserve - Rumphi,0,0
MWI,Malawi,Salima,Lake Malawi,.017673049,24
MWI,Malawi,Salima,Salima Town,11.941176,203
MWI,Malawi,Salima,SC Kambalame,0,0
MWI,Malawi,Salima,SC Kambwiri,.18322982,59
MWI,Malawi,Salima,SC Mwanza,0,0
MWI,Malawi,Salima,TA Karonga,.35055351,190
MWI,Malawi,Salima,TA Khombedza,0,0
MWI,Malawi,Salima,TA Kuluunda,0,0
MWI,Malawi,Salima,TA Maganga,.67317075,138
MWI,Malawi,Salima,TA Ndindi,0,0
MWI,Malawi,Salima,TA Pemba,0,0
MWI,Malawi,Thyolo,Luchenza Town,6,84
MWI,Malawi,Thyolo,SC Kwethemule,.97267759,178
MWI,Malawi,Thyolo,SC Mbawela,0,0
MWI,Malawi,Thyolo,SC Mphuka,.10714286,21
MWI,Malawi,Thyolo,SC Thukuta,0,0
MWI,Malawi,Thyolo,TA Bvumbwe,1.1929134,303
MWI,Malawi,Thyolo,TA Changata,0,0
MWI,Malawi,Thyolo,TA Chimaliro,.74635571,256
MWI,Malawi,Thyolo,TA Kapichi,0,0
MWI,Malawi,Thyolo,TA Nchilamwela,.95327103,204
MWI,Malawi,Thyolo,TA Nsabwe,0,0
MWI,Malawi,Thyolo,TA Thomas,0,0
MWI,Malawi,Thyolo,Thyolo Boma,8,56
MWI,Malawi,Zomba,Lake Chilwa,0,0
MWI,Malawi,Zomba,SC Mbiza,0,0
MWI,Malawi,Zomba,SC Mkumbira,0,0
MWI,Malawi,Zomba,TA Chikowi,.39908257,87
MWI,Malawi,Zomba,TA Kuntumanji,.093301438,39
MWI,Malawi,Zomba,TA Malemia,1.3408451,476
MWI,Malawi,Zomba,TA Mlumbe,.21534653,174
MWI,Malawi,Zomba,TA Mwambo,.13182674,70
MWI,Malawi,Zomba,Zomba City,18.42,921
NAM,Namibia,Caprivi,Kabe,.31523925,784
NAM,Namibia,Caprivi,Katima Muliro Rural,.38007694,889
NAM,Namibia,Caprivi,Katima Muliro Urban,26.105263,992
NAM,Namibia,Caprivi,Kongola,.049299259,299
NAM,Namibia,Caprivi,Linyandi,.035460994,165
NAM,Namibia,Caprivi,Sibinda,.0044052862,9
NAM,Namibia,Erongo,Arandis,.27810651,4747
NAM,Namibia,Erongo,Daures,.018085536,403
NAM,Namibia,Erongo,Karibib,.11930207,2188
NAM,Namibia,Erongo,Omaruru,.11176304,1181
NAM,Namibia,Erongo,Swakopmund,12.325397,3106
NAM,Namibia,Erongo,Walvisbay Rural,.30922866,3592
NAM,Namibia,Erongo,Walvisbay Urban,53.888889,1455
NAM,Namibia,Hardap,Gibeon,.0071287495,462
NAM,Namibia,Hardap,Mariental Rural,.018321723,981
NAM,Namibia,Hardap,Mariental Urban,.14522931,1102
NAM,Namibia,Hardap,Rehoboth East,2.1661973,769
NAM,Namibia,Hardap,Rehoboth Rural,.03618256,505
NAM,Namibia,Hardap,Rehoboth West,2.1726618,906
NAM,Namibia,Karas,Berseba,.0099038603,410
NAM,Namibia,Karas,Karas,.037017304,1876
NAM,Namibia,Karas,Keetmanshoop Rural,.01033309,510
NAM,Namibia,Karas,Keetmanshoop Urban,2.5235295,1716
NAM,Namibia,Karas,Luderitz,.033418536,2118
NAM,Namibia,Karas,Oranjemund,.76942176,4338
NAM,Namibia,Kavango,Kahenge,.011851852,128
NAM,Namibia,Kavango,Kapako,.047417779,359
NAM,Namibia,Kavango,Mashare,.0041065966,47
NAM,Namibia,Kavango,Mpungu,.033486146,336
NAM,Namibia,Kavango,Mukwe,.057222713,389
NAM,Namibia,Kavango,Ndiyona,.0076616914,77
NAM,Namibia,Kavango,Rundu Rural East,.58059913,407
NAM,Namibia,Kavango,Rundu Rural West,.38557506,989
NAM,Namibia,Kavango,Rundu Urban,32.722221,589
NAM,Namibia,Khomas,Katutura Central,63,126
NAM,Namibia,Khomas,Katutura East,63,315
NAM,Namibia,Khomas,Khomasdal North,49.206898,1427
NAM,Namibia,Khomas,Moses Garoeb,25.977272,1143
NAM,Namibia,Khomas,Soweto,63,189
NAM,Namibia,Khomas,Tobias Hainyeko,47.791668,1147
NAM,Namibia,Khomas,Wanaheda,48.782608,1122
NAM,Namibia,Khomas,Windhoek East,14.380281,3063
NAM,Namibia,Khomas,Windhoek Rural,.15898454,7371
NAM,Namibia,Khomas,Windhoek West,15.433962,4090
NAM,Namibia,Kunene,Epupa,0,0
NAM,Namibia,Kunene,Kamanjab,.012569438,267
NAM,Namibia,Kunene,Khorixas,.029802946,791
NAM,Namibia,Kunene,Opuwo,.017498503,555
NAM,Namibia,Kunene,Outjo,.075455427,700
NAM,Namibia,Kunene,Sesfontein,.0019183119,48
NAM,Namibia,Ohangwena,Eenhana,.26783115,368
NAM,Namibia,Ohangwena,Endola,1.2005012,479
NAM,Namibia,Ohangwena,Engela,2.1460054,779
NAM,Namibia,Ohangwena,Epembe,0,0
NAM,Namibia,Ohangwena,Ohangwena,2.5794392,552
NAM,Namibia,Ohangwena,Okongo,.025269482,143
NAM,Namibia,Ohangwena,Omulonga,.21418826,157
NAM,Namibia,Ohangwena,Omundaungilo,.1371742,100
NAM,Namibia,Ohangwena,Ondobe,.50682592,297
NAM,Namibia,Ohangwena,Ongenga,.90052354,344
NAM,Namibia,Ohangwena,Oshikango,2.0636942,648
NAM,Namibia,Omaheke,Aminius,.041228976,679
NAM,Namibia,Omaheke,Epukiro,.0060658581,84
NAM,Namibia,Omaheke,Gobabis,.18467337,1323
NAM,Namibia,Omaheke,Kalahari,.016207455,250
NAM,Namibia,Omaheke,Otjinene,.028503563,228
NAM,Namibia,Omaheke,Otjombinde,.0068464205,162
NAM,Namibia,Omaheke,Steinhausen,.0072730579,160
NAM,Namibia,Omusati,Anamulenge,.67667437,293
NAM,Namibia,Omusati,Elim,.37384897,203
NAM,Namibia,Omusati,Etayi,.55384618,432
NAM,Namibia,Omusati,Ogongo,.1611279,160
NAM,Namibia,Omusati,Okahao,.060434606,737
NAM,Namibia,Omusati,Okalongo,.15113351,120
NAM,Namibia,Omusati,Onesi,.095367849,70
NAM,Namibia,Omusati,Oshikuku,1.2631578,432
NAM,Namibia,Omusati,Otamanzi,.012743773,66
NAM,Namibia,Omusati,Outapi,.38383839,456
NAM,Namibia,Omusati,Ruacana,.084577113,561
NAM,Namibia,Omusati,Tsandi,.074956819,217
NAM,Namibia,Oshana,Okaku,1.6735395,487
NAM,Namibia,Oshana,Okatana,2.8438096,1493
NAM,Namibia,Oshana,Okatyali,.046309695,32
NAM,Namibia,Oshana,Ompundja,0,0
NAM,Namibia,Oshana,Ondangwa,11.77907,3039
NAM,Namibia,Oshana,Ongwediva,9.2289152,2298
NAM,Namibia,Oshana,Oshakati East,7.3531914,1728
NAM,Namibia,Oshana,Oshakati West,4.9587631,1443
NAM,Namibia,Oshana,Uukwiyu,.85793871,308
NAM,Namibia,Oshana,Uuvudhiya,.0044580665,32
NAM,Namibia,Oshikoto,Engodi,0,0
NAM,Namibia,Oshikoto,Guinas,.024281859,306
NAM,Namibia,Oshikoto,Okankolo,.0036764706,16
NAM,Namibia,Oshikoto,Olukonda,1.8139535,546
NAM,Namibia,Oshikoto,Omuntele,.041478809,92
NAM,Namibia,Oshikoto,Omuthiyagwipundi,.054957028,908
NAM,Namibia,Oshikoto,Onayena,.65561694,356
NAM,Namibia,Oshikoto,Oniipa,2.7922077,1290
NAM,Namibia,Oshikoto,Onyaanya,.38705036,269
NAM,Namibia,Oshikoto,Tsumeb,5.9077382,1985
NAM,Namibia,Otjozondjupa,Grootfontein,.11837671,1651
NAM,Namibia,Otjozondjupa,Okahandja,.19268161,1427
NAM,Namibia,Otjozondjupa,Okakarara,.039774284,726
NAM,Namibia,Otjozondjupa,Omatako,.021531977,705
NAM,Namibia,Otjozondjupa,Otavi,.10597961,1705
NAM,Namibia,Otjozondjupa,Otjiwarongo,.36224213,2669
NAM,Namibia,Otjozondjupa,Tsumkwe,.0022910505,79
NER,Niger,Agadez,Arlit,.019951062,4990
NER,Niger,Agadez,Bilma,.00088484574,306
NER,Niger,Agadez,Tchighozerine,.014494636,2566
NER,Niger,Diffa,Diffa,.15295245,1277
NER,Niger,Diffa,Ma´nÚ-Soroa,.014695553,272
NER,Niger,Diffa,N'Guigmi,.067142867,10133
NER,Niger,Dosso,Boboye,.04138827,223
NER,Niger,Dosso,Dogon-Doutchi,.024755066,331
NER,Niger,Dosso,Dosso,.093939394,899
NER,Niger,Dosso,Gaya,.09234558,450
NER,Niger,Dosso,Loga,.010900371,50
NER,Niger,Maradi,AguiÚ,.1036799,355
NER,Niger,Maradi,Dakoro,.011176264,223
NER,Niger,Maradi,Groumdji,.15095665,860
NER,Niger,Maradi,Madarounfa,.55061561,2415
NER,Niger,Maradi,Mayahi,.013927933,109
NER,Niger,Maradi,Tessaoua,.058257181,357
NER,Niger,Niamey,Niamey,25.891441,12402
NER,Niger,Tahoua,Bkonni,.2943604,1712
NER,Niger,Tahoua,Bouza,.45827472,1955
NER,Niger,Tahoua,IllÚla,.06185963,483
NER,Niger,Tahoua,Keita,.068390325,410
NER,Niger,Tahoua,Madaoua,.12331797,669
NER,Niger,Tahoua,Tahoua,.13323639,1466
NER,Niger,Tahoua,Tchin-Tabarade,.0030483347,271
NER,Niger,TillabÚry,FilinguÚ,.011938251,348
NER,Niger,TillabÚry,Kollo,.21691722,2049
NER,Niger,TillabÚry,Ouallam,.0066299224,166
NER,Niger,TillabÚry,Say,.029804144,525
NER,Niger,TillabÚry,TÚra,.033314947,604
NER,Niger,TillabÚry,TillabÚry,.056667004,558
NER,Niger,Zinder,GourÚ,.0071869153,776
NER,Niger,Zinder,Magaria,.038257062,367
NER,Niger,Zinder,Matameye,.12608531,334
NER,Niger,Zinder,Mirriah,.17742935,2863
NER,Niger,Zinder,Tanout,.038493283,1539
NGA,Nigeria,Abia,Aba North,44.68182,983
NGA,Nigeria,Abia,Aba South,29.403225,1823
NGA,Nigeria,Abia,Arochukw,.4922049,221
NGA,Nigeria,Abia,Bende,1.4328147,1013
NGA,Nigeria,Abia,Ikwuano,1.8592057,515
NGA,Nigeria,Abia,Isiala Ngwa North,6.1414142,1824
NGA,Nigeria,Abia,Isiala Ngwa South,5.1999998,1612
NGA,Nigeria,Abia,Isuikwua,1.8813131,745
NGA,Nigeria,Abia,Oboma Ngwa,8.7022724,3829
NGA,Nigeria,Abia,Ohafia Abia,1.1679161,779
NGA,Nigeria,Abia,Osisioma Ngwa,13.927602,3078
NGA,Nigeria,Abia,Ugwunagbo,7.352459,897
NGA,Nigeria,Abia,Ukwa East,3.1557093,912
NGA,Nigeria,Abia,Ukwa West,13.440233,4610
NGA,Nigeria,Abia,Umuahia North,12.092937,3253
NGA,Nigeria,Abia,Umuahia South,7.8355265,1191
NGA,Nigeria,Abia,Umu-Nneochi,1.3917137,739
NGA,Nigeria,Adamawa,Demsa,.75092661,2026
NGA,Nigeria,Adamawa,Fufore,.021812413,110
NGA,Nigeria,Adamawa,Ganye,.086654313,187
NGA,Nigeria,Adamawa,Girie,.11226799,248
NGA,Nigeria,Adamawa,Gombi,.21667966,278
NGA,Nigeria,Adamawa,Guyuk,.21230398,176
NGA,Nigeria,Adamawa,Hong,.16883519,545
NGA,Nigeria,Adamawa,Jada,0,0
NGA,Nigeria,Adamawa,Lamurde,.62927896,864
NGA,Nigeria,Adamawa,Madagali,.15566836,92
NGA,Nigeria,Adamawa,Maiha,0,0
NGA,Nigeria,Adamawa,Mayo-Bel,.13041781,334
NGA,Nigeria,Adamawa,Michika,.32760736,267
NGA,Nigeria,Adamawa,Mubi North,.32475489,265
NGA,Nigeria,Adamawa,Mubi South,0,0
NGA,Nigeria,Adamawa,Numan,.46514049,447
NGA,Nigeria,Adamawa,Shelleng,0,0
NGA,Nigeria,Adamawa,Song,.023538643,120
NGA,Nigeria,Adamawa,Teungo,.024807056,135
NGA,Nigeria,Adamawa,Yola North,5.9880953,1006
NGA,Nigeria,Adamawa,Yola South,2.0753424,909
NGA,Nigeria,Akwa Ibom,Abak,7.4536586,1528
NGA,Nigeria,Akwa Ibom,Eastern Obolo,7.0512819,825
NGA,Nigeria,Akwa Ibom,Eket,23.657658,5252
NGA,Nigeria,Akwa Ibom,Esit Eket,17.219513,2824
NGA,Nigeria,Akwa Ibom,Essien-U,3.2628572,1142
NGA,Nigeria,Akwa Ibom,EtimEkpo,1.1754386,268
NGA,Nigeria,Akwa Ibom,Etinan,5.1940298,1044
NGA,Nigeria,Akwa Ibom,Ibeno,22.283951,5415
NGA,Nigeria,Akwa Ibom,Ibesikpo Asutan,8.6796112,1788
NGA,Nigeria,Akwa Ibom,Ibiono Ibom,5.2103825,1907
NGA,Nigeria,Akwa Ibom,Ika,2.2533333,338
NGA,Nigeria,Akwa Ibom,Ikono,3.3531251,1073
NGA,Nigeria,Akwa Ibom,Ikot-Aba,7.0410256,2746
NGA,Nigeria,Akwa Ibom,Ikot-Ekp,9.8116884,1511
NGA,Nigeria,Akwa Ibom,Ini,.071813285,40
NGA,Nigeria,Akwa Ibom,Itu,9.1270905,2729
NGA,Nigeria,Akwa Ibom,Mbo,3.4225352,972
NGA,Nigeria,Akwa Ibom,Mkpat Enin,3.8204489,1532
NGA,Nigeria,Akwa Ibom,Nsit Atai,4.2884617,669
NGA,Nigeria,Akwa Ibom,Nsit Ibom,5.9078016,833
NGA,Nigeria,Akwa Ibom,Nsit Ubium,6.0829878,1466
NGA,Nigeria,Akwa Ibom,Obot Akara,.37638375,102
NGA,Nigeria,Akwa Ibom,Okobo,2.8788819,927
NGA,Nigeria,Akwa Ibom,Onna,8.3485718,1461
NGA,Nigeria,Akwa Ibom,Oron,6.21875,597
NGA,Nigeria,Akwa Ibom,Oruk-Ana,.65938067,362
NGA,Nigeria,Akwa Ibom,Udung Uko,1.0166667,61
NGA,Nigeria,Akwa Ibom,Ukanafun,1.570122,515
NGA,Nigeria,Akwa Ibom,Uruan,5.7624636,1965
NGA,Nigeria,Akwa Ibom,UrueOffo,4.4066668,661
NGA,Nigeria,Akwa Ibom,Uyo,28.520737,6189
NGA,Nigeria,Anambra,Aguata,10.414893,1958
NGA,Nigeria,Anambra,Anambra East,7.3923769,3297
NGA,Nigeria,Anambra,Anambra West,.74370712,650
NGA,Nigeria,Anambra,Anaocha,12.384,1548
NGA,Nigeria,Anambra,AwkaNort,2.2543859,1028
NGA,Nigeria,Anambra,AwkaSout,15.074627,3030
NGA,Nigeria,Anambra,Ayamelum,1.6481203,1096
NGA,Nigeria,Anambra,Dunukofia,10.132353,689
NGA,Nigeria,Anambra,Ekwusigo,8.6400003,1080
NGA,Nigeria,Anambra,Idemili North,14.895238,1564
NGA,Nigeria,Anambra,Idemili South,13.338583,1694
NGA,Nigeria,Anambra,Ihiala,7.4676805,1964
NGA,Nigeria,Anambra,Njikoka,11.099099,1232
NGA,Nigeria,Anambra,NnewiNort,15.706667,1178
NGA,Nigeria,Anambra,NnewiSou,9.5583754,1883
NGA,Nigeria,Anambra,Ogbaru,6.4166665,3003
NGA,Nigeria,Anambra,Onitsha North,34.090908,1125
NGA,Nigeria,Anambra,Onitsha South,10.15,203
NGA,Nigeria,Anambra,OrumbaNo,4.8352942,2055
NGA,Nigeria,Anambra,OrumbaSo,3.2527473,888
NGA,Nigeria,Anambra,Oyi,16.535484,2563
NGA,Nigeria,Bauchi,Alkaleri,.015308233,111
NGA,Nigeria,Bauchi,Bauchi,1.0507754,4946
NGA,Nigeria,Bauchi,Bogoro,0,0
NGA,Nigeria,Bauchi,Damban,.18266781,215
NGA,Nigeria,Bauchi,Darazo,.042847503,127
NGA,Nigeria,Bauchi,Dass,.04292528,27
NGA,Nigeria,Bauchi,Gamawa,.044469461,158
NGA,Nigeria,Bauchi,Gamjuwa,.032898918,207
NGA,Nigeria,Bauchi,Giade,.057544757,45
NGA,Nigeria,Bauchi,Itas/Gad,.0027218291,5
NGA,Nigeria,Bauchi,Jama'are,.19452888,128
NGA,Nigeria,Bauchi,Katagum,.52115715,1207
NGA,Nigeria,Bauchi,Kirfi,.03716103,111
NGA,Nigeria,Bauchi,Misau,.24375001,351
NGA,Nigeria,Bauchi,Ningi,.051402628,317
NGA,Nigeria,Bauchi,Shira,.043397967,47
NGA,Nigeria,Bauchi,Tafawa-B,0,0
NGA,Nigeria,Bauchi,Toro,.1305846,1099
NGA,Nigeria,Bauchi,Warji,.064766839,50
NGA,Nigeria,Bauchi,Zaki,.076961271,155
NGA,Nigeria,Bayelsa,Brass,8.0760384,16144
NGA,Nigeria,Bayelsa,Ekeremor,10.809569,22819
NGA,Nigeria,Bayelsa,Kolokuma/Opokuma,9.4585743,4909
NGA,Nigeria,Bayelsa,Nembe,9.1794872,9308
NGA,Nigeria,Bayelsa,Ogbia,10.80565,9563
NGA,Nigeria,Bayelsa,Sagbama,4.422307,4639
NGA,Nigeria,Bayelsa,Southern Ijaw,7.992691,24058
NGA,Nigeria,Bayelsa,Yenegoa,23.574541,20557
NGA,Nigeria,Benue,Ado,0,0
NGA,Nigeria,Benue,Agatu,0,0
NGA,Nigeria,Benue,Apa,0,0
NGA,Nigeria,Benue,Buruku,.24719101,462
NGA,Nigeria,Benue,Gboko,1.3117803,2962
NGA,Nigeria,Benue,Guma,.1091954,361
NGA,Nigeria,Benue,Gwer East,.15748031,460
